,id,start,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8
5090,21070309,2025-02-02 07:57:12,38.875,31.1875,31.25,32.6875,36.0625,48.4375,45.25,50.125
5091,21070310,2025-02-02 07:57:42,39.0,31.3125,31.3125,32.6875,36.75,48.5,45.625,50.0
5092,21070311,2025-02-02 07:58:12,38.875,31.3125,31.1875,32.1875,36.5625,48.3125,45.625,49.8125
5093,21070312,2025-02-02 07:58:43,39.0,31.4375,31.125,32.9375,36.1875,48.1875,45.25,50.5
5094,21070317,2025-02-02 07:59:13,39.75,31.0625,31.5625,32.25,37.0625,48.125,45.5,50.125
5095,21070318,2025-02-02 07:59:43,39.5,31.375,31.1875,32.5,36.5625,48.625,45.375,49.875
5096,21070319,2025-02-02 08:00:13,39.125,31.0,31.5625,32.8125,36.25,48.625,45.6875,50.3125
5097,21070324,2025-02-02 08:00:43,39.625,31.3125,31.4375,32.5,36.3125,48.125,45.875,50.1875
5098,21070325,2025-02-02 08:01:13,39.0625,31.5,31.375,32.9375,36.3125,48.1875,45.8125,50.375
5099,21070330,2025-02-02 08:01:43,39.0625,31.375,31.5625,32.625,36.8125,47.9375,45.25,49.9375
5100,21070331,2025-02-02 08:02:14,38.5625,31.625,30.9375,32.4375,37.375,48.5,45.5625,50.4375
5101,21070332,2025-02-02 08:02:44,39.3125,31.25,31.125,32.9375,36.625,48.1875,45.75,49.75
5102,21070333,2025-02-02 08:03:14,38.875,31.5,30.375,32.625,36.6875,48.3125,45.5625,50.5
5103,21070334,2025-02-02 08:03:44,38.9375,30.9375,31.125,32.9375,36.5625,47.75,45.9375,50.1875
5104,21070339,2025-02-02 08:04:14,39.0,31.5625,31.125,32.6875,36.3125,48.3125,45.125,49.9375
5105,21070340,2025-02-02 08:04:44,39.3125,31.125,31.5625,33.25,36.1875,48.25,45.3125,49.875
5106,21070341,2025-02-02 08:05:14,39.6875,31.0,31.25,32.9375,36.25,48.1875,45.5625,50.5625
5107,21070346,2025-02-02 08:05:44,39.375,30.9375,31.25,32.5,36.6875,47.875,45.0,50.9375
5108,21070347,2025-02-02 08:06:15,38.9375,31.6875,30.75,32.625,36.75,48.5625,45.8125,50.125
5109,21070352,2025-02-02 08:06:45,38.875,31.125,31.5,32.8125,36.4375,48.25,45.125,50.0625
5110,21070353,2025-02-02 08:07:15,39.0625,31.25,30.75,32.6875,36.5,48.4375,45.125,50.1875
5111,21070354,2025-02-02 08:07:45,38.9375,31.125,30.9375,32.8125,36.8125,48.4375,45.625,50.375
5112,21070355,2025-02-02 08:08:15,39.1875,31.0,31.5,32.3125,36.75,48.0625,45.625,50.25
5113,21070356,2025-02-02 08:08:45,39.0625,31.1875,31.125,32.9375,36.3125,48.5,45.3125,50.1875
5114,21070361,2025-02-02 08:09:15,38.5,31.1875,31.25,32.8125,36.3125,48.0625,45.8125,50.625
5115,21070362,2025-02-02 08:09:46,39.0625,31.375,30.9375,32.375,36.75,48.25,45.4375,49.8125
5116,21070363,2025-02-02 08:10:16,38.8125,31.125,31.375,32.6875,36.375,47.9375,45.6875,50.0625
5117,21070368,2025-02-02 08:10:46,39.3125,31.3125,31.3125,32.5,36.0625,48.125,45.75,50.1875
5118,21070369,2025-02-02 08:11:16,39.0625,31.1875,31.5,32.375,36.1875,48.5,45.1875,50.125
5119,21070374,2025-02-02 08:11:46,38.9375,30.75,31.5,32.625,36.4375,48.0,45.5,50.125
5120,21070375,2025-02-02 08:12:16,38.8125,31.0,31.5,32.6875,36.375,48.875,45.625,50.0625
5121,21070376,2025-02-02 08:12:46,39.25,31.5625,31.1875,32.875,36.6875,48.1875,45.1875,50.25
5122,21070377,2025-02-02 08:13:16,39.1875,31.125,31.5625,32.875,36.4375,48.3125,45.5625,50.0
5123,21070378,2025-02-02 08:13:47,39.3125,30.8125,30.875,32.375,36.6875,48.8125,45.3125,50.3125
5124,21070383,2025-02-02 08:14:17,38.875,30.8125,31.25,32.5625,36.75,48.375,45.8125,50.3125
5125,21070384,2025-02-02 08:14:47,39.0,30.9375,31.75,32.875,36.375,48.3125,45.5625,50.6875
5126,21070385,2025-02-02 08:15:17,39.1875,31.125,30.625,32.5,36.375,48.3125,45.4375,49.9375
5127,21070390,2025-02-02 08:15:47,38.9375,30.875,31.5,32.375,36.625,48.125,45.375,49.6875
5128,21070391,2025-02-02 08:16:17,38.9375,31.25,31.3125,32.5,36.3125,48.5,45.8125,50.125
5129,21070396,2025-02-02 08:16:47,38.8125,30.875,30.9375,32.5625,36.875,48.25,45.9375,50.5
5130,21070397,2025-02-02 08:17:18,39.25,30.9375,31.3125,32.125,36.875,48.3125,45.875,49.875
5131,21070398,2025-02-02 08:17:48,38.875,31.25,30.875,32.3125,36.75,48.0,45.4375,50.3125
5132,21070399,2025-02-02 08:18:18,39.0,31.375,31.3125,32.1875,36.5625,48.0,45.625,49.9375
5133,21070400,2025-02-02 08:18:48,39.4375,31.0625,31.75,32.9375,36.6875,47.75,46.4375,49.875
5134,21070405,2025-02-02 08:19:18,39.0625,31.125,30.8125,32.5,36.5625,47.8125,45.375,49.875
5135,21070406,2025-02-02 08:19:48,38.9375,31.4375,31.0625,32.625,36.5625,47.5625,45.4375,50.5
5136,21070407,2025-02-02 08:20:18,39.4375,31.3125,31.125,31.9375,36.5,47.5625,45.625,49.9375
5137,21070412,2025-02-02 08:20:49,39.25,31.1875,31.1875,32.9375,37.0625,47.75,45.9375,49.875
5138,21070413,2025-02-02 08:21:19,39.0625,31.25,31.375,32.625,37.0,47.3125,46.0625,50.0
5139,21070418,2025-02-02 08:21:49,39.1875,31.1875,30.8125,32.5,36.5625,47.8125,45.4375,50.875
5140,21070419,2025-02-02 08:22:19,38.5625,30.875,31.6875,32.6875,36.875,303.4375,45.8125,50.4375
5141,21070420,2025-02-02 08:22:49,39.0,30.875,31.0625,33.0,37.0,47.6875,45.75,49.8125
5142,21070421,2025-02-02 08:23:19,39.25,31.25,31.625,32.75,36.8125,47.4375,45.6875,50.0625
5143,21070422,2025-02-02 08:23:49,38.6875,30.875,31.25,33.0,36.625,47.5625,45.4375,50.1875
5144,21070427,2025-02-02 08:24:19,39.375,31.0,31.3125,32.6875,36.5,47.5625,45.5625,49.9375
5145,21070428,2025-02-02 08:24:50,47.0625,31.0625,31.25,32.625,36.4375,1264.0,45.75,50.5
5146,21070429,2025-02-02 08:25:20,39.0,31.3125,31.3125,32.8125,36.75,47.75,45.75,50.25
5147,21070434,2025-02-02 08:25:50,39.5625,31.1875,31.625,40.4375,36.375,48.0625,45.875,50.3125
5148,21070435,2025-02-02 08:26:20,38.5,31.125,31.0,33.125,36.5625,47.6875,109.4375,50.3125
5149,21070440,2025-02-02 08:26:50,39.0,30.9375,31.1875,32.75,36.75,47.8125,45.875,50.375
5150,21070441,2025-02-02 08:27:20,38.875,30.75,31.375,32.875,36.875,47.875,45.5625,50.1875
5151,21070442,2025-02-02 08:27:50,38.9375,31.25,31.625,32.6875,36.5,47.875,-1.0,50.1875
5152,21070443,2025-02-02 08:28:21,39.1875,31.25,30.9375,32.5625,37.8125,47.5,45.5,50.1875
5153,21070444,2025-02-02 08:28:51,39.1875,31.25,31.625,32.875,36.6875,47.625,45.1875,50.5
5154,21070451,2025-02-02 08:29:36,39.125,30.8125,31.1875,32.625,36.9375,47.625,45.5625,50.25
5155,21070454,2025-02-02 08:30:07,39.125,31.25,31.5625,32.8125,36.1875,47.75,45.875,50.0
5156,21070455,2025-02-02 08:30:37,39.375,30.8125,31.125,32.5625,36.375,47.5,45.125,50.0
5157,21070456,2025-02-02 08:31:07,47.3125,31.5625,31.375,32.25,36.5625,47.3125,45.8125,50.125
5158,21070461,2025-02-02 08:31:37,39.3125,31.4375,31.375,33.0625,36.75,47.625,46.125,50.625
5159,21070462,2025-02-02 08:32:07,39.0625,30.8125,31.1875,33.0625,36.9375,47.4375,45.8125,50.0
5160,21070463,2025-02-02 08:32:38,39.125,31.0625,31.3125,32.375,36.5625,47.6875,45.5,49.875
5161,21070464,2025-02-02 08:33:08,39.25,31.25,30.6875,32.75,36.125,47.4375,45.8125,50.1875
5162,21070465,2025-02-02 08:33:38,38.9375,30.75,31.25,32.625,36.25,47.5,45.3125,50.1875
5163,21070467,2025-02-02 08:34:08,39.625,31.6875,30.875,32.0,36.6875,47.375,45.4375,50.5625
5164,21070475,2025-02-02 08:34:38,39.375,31.0625,31.3125,32.375,36.3125,47.375,45.6875,50.4375
5165,21070476,2025-02-02 08:35:08,39.0625,31.375,31.125,32.75,36.625,47.375,45.4375,50.5625
5166,21070477,2025-02-02 08:35:38,39.625,31.125,31.3125,32.625,36.4375,47.5625,46.1875,50.375
5167,21070478,2025-02-02 08:36:08,39.375,-1.0,31.1875,32.6875,36.375,48.3125,45.9375,50.5
5168,21070483,2025-02-02 08:36:39,39.0625,31.5625,31.1875,32.6875,37.0,47.5625,45.8125,50.5
5169,21070484,2025-02-02 08:37:09,38.875,31.3125,31.0625,32.1875,36.0,47.6875,46.1875,50.5
5170,21070485,2025-02-02 08:37:39,39.625,31.3125,31.5625,32.625,37.3125,47.75,45.75,49.75
5171,21070486,2025-02-02 08:38:09,39.125,30.875,31.9375,32.6875,36.625,47.4375,46.0,50.5625
5172,21070487,2025-02-02 08:38:39,38.6875,31.3125,30.9375,32.4375,36.1875,47.875,46.0,50.3125
5173,21070491,2025-02-02 08:39:09,38.625,31.5,31.9375,32.5,36.6875,47.625,46.125,50.625
5174,21070497,2025-02-02 08:39:39,39.25,31.125,31.625,32.75,36.375,47.875,45.75,50.1875
5175,21070498,2025-02-02 08:40:10,39.8125,31.375,31.1875,32.75,36.5,47.5625,45.6875,50.0625
5176,21070499,2025-02-02 08:40:40,39.6875,30.625,31.1875,32.5,36.75,47.9375,45.3125,50.0625
5177,21070500,2025-02-02 08:41:10,39.25,30.75,31.0625,32.6875,36.5,47.5,45.25,49.9375
5178,21070505,2025-02-02 08:41:40,39.25,31.4375,31.0625,32.0,36.75,48.375,45.4375,50.5625
5179,21070506,2025-02-02 08:42:10,39.5625,31.0625,31.0625,32.875,36.625,47.75,45.625,50.5
5180,21070507,2025-02-02 08:42:40,38.9375,-1.0,30.875,32.5,36.0625,47.875,45.8125,50.1875
5181,21070508,2025-02-02 08:43:10,39.1875,31.25,31.3125,32.25,36.375,47.5,45.75,50.25
5182,21070509,2025-02-02 08:43:40,39.0625,31.3125,31.125,32.1875,36.875,47.625,45.8125,50.0625
5183,21070514,2025-02-02 08:44:11,39.1875,31.125,31.5,32.25,36.3125,47.5,45.8125,50.125
5184,21070519,2025-02-02 08:44:41,39.0625,30.6875,30.8125,32.6875,36.625,47.0625,45.5625,50.1875
5185,21070520,2025-02-02 08:45:11,39.625,31.4375,31.5625,36.5625,36.8125,47.5,46.0,50.0625
5186,21070521,2025-02-02 08:45:41,39.0,30.625,30.8125,32.3125,36.125,48.0,45.6875,50.375
5187,21070522,2025-02-02 08:46:11,38.875,30.875,31.25,32.6875,36.3125,47.4375,45.125,50.1875
5188,21070527,2025-02-02 08:46:41,39.1875,31.625,31.5625,32.8125,36.875,47.5625,45.5,50.5
5189,21070528,2025-02-02 08:47:11,39.3125,30.9375,31.3125,32.625,36.6875,47.5,45.5,50.25
5190,21070529,2025-02-02 08:47:42,39.0,31.1875,31.125,32.75,36.4375,48.0,45.6875,50.0625
5191,21070530,2025-02-02 08:48:12,39.0,31.1875,31.3125,32.875,36.4375,47.875,45.5,50.4375
5192,21070531,2025-02-02 08:48:42,39.3125,31.25,31.6875,32.5,39.375,48.0625,45.5,50.875
5193,21070536,2025-02-02 08:49:12,39.375,31.1875,30.6875,32.75,37.0,47.875,45.0625,49.8125
5194,21070541,2025-02-02 08:49:42,39.5,31.1875,31.5,32.0625,36.875,48.0625,45.875,50.4375
5195,21070542,2025-02-02 08:50:12,39.375,31.3125,30.6875,32.6875,36.125,47.75,301.5625,50.375
5196,21070543,2025-02-02 08:50:42,39.125,31.5,31.3125,33.3125,36.375,175.6875,46.0,50.3125
5197,21070544,2025-02-02 08:51:12,38.9375,31.6875,31.875,32.5625,36.75,47.8125,45.3125,50.125
5198,21070549,2025-02-02 08:51:43,38.8125,31.3125,31.1875,33.0,36.8125,47.875,45.5625,50.375
5199,21070550,2025-02-02 08:52:13,39.3125,30.9375,31.875,32.875,36.5,47.625,45.5625,49.8125
5200,21070551,2025-02-02 08:52:43,38.6875,31.125,31.625,32.3125,36.5625,47.5,45.375,50.1875
5201,21070552,2025-02-02 08:53:13,39.0625,31.3125,31.4375,33.0,36.25,47.9375,45.5,50.3125
5202,21070553,2025-02-02 08:53:43,39.3125,31.1875,31.8125,32.75,36.8125,47.625,46.3125,50.3125
5203,21070558,2025-02-02 08:54:13,39.375,31.0,31.6875,32.5,36.5,48.0625,45.625,50.25
5204,21070563,2025-02-02 08:54:43,39.4375,31.375,31.3125,33.0,36.4375,47.5625,45.5625,50.5625
5205,21070564,2025-02-02 08:55:13,39.3125,31.5,31.4375,33.125,36.0,48.0,45.625,50.1875
5206,21070565,2025-02-02 08:55:44,39.25,31.25,31.25,32.875,37.0625,48.3125,45.375,49.9375
5207,21070566,2025-02-02 08:56:14,39.6875,31.5,31.0625,32.1875,36.8125,48.125,45.625,50.1875
5208,21070571,2025-02-02 08:56:44,39.25,31.1875,31.5625,32.8125,36.6875,47.8125,45.3125,50.1875
5209,21070572,2025-02-02 08:57:14,39.1875,31.375,31.3125,32.8125,36.9375,47.8125,45.6875,50.125
5210,21070573,2025-02-02 08:57:44,39.1875,31.3125,31.625,32.3125,37.0,47.4375,45.75,50.5
5211,21070574,2025-02-02 08:58:14,38.75,31.4375,31.625,32.6875,37.0625,48.25,45.6875,50.3125
5212,21070575,2025-02-02 08:58:44,38.5625,31.25,31.1875,32.1875,36.875,47.5,46.3125,49.9375
5213,21070580,2025-02-02 08:59:15,39.5,30.75,31.8125,32.8125,36.0625,48.0,46.0,50.25
5214,21070585,2025-02-02 08:59:45,38.9375,31.1875,30.8125,32.3125,36.625,47.5,45.9375,50.3125
5215,21070586,2025-02-02 09:00:15,38.75,31.0625,31.5,32.75,36.5625,47.1875,45.6875,50.0
5216,21070587,2025-02-02 09:00:45,39.0625,30.9375,31.5625,40.625,36.375,47.5625,46.25,50.4375
5217,21070588,2025-02-02 09:01:15,39.25,31.5625,31.5,32.5,36.125,47.5,45.75,50.5
5218,21070593,2025-02-02 09:01:45,39.125,31.0,31.5625,32.4375,36.3125,47.75,45.6875,50.1875
5219,21070594,2025-02-02 09:02:15,39.3125,31.0625,31.0625,32.3125,36.1875,1071.875,46.0,50.375
5220,21070595,2025-02-02 09:02:46,39.1875,31.125,31.375,32.9375,36.4375,47.4375,45.8125,50.0
5221,21070596,2025-02-02 09:03:16,39.4375,95.625,31.375,32.75,36.625,47.6875,45.375,50.25
5222,21070597,2025-02-02 09:03:46,38.6875,30.9375,31.875,32.0625,36.75,48.1875,45.625,50.5625
5223,21070602,2025-02-02 09:04:16,38.9375,30.9375,31.4375,32.8125,36.25,47.625,45.8125,50.4375
5224,21070607,2025-02-02 09:04:46,39.0,31.1875,31.3125,32.3125,36.3125,48.0,45.6875,49.875
5225,21070608,2025-02-02 09:05:16,38.75,31.25,31.5,32.75,36.5625,48.0,45.625,50.0625
5226,21070609,2025-02-02 09:05:46,39.1875,31.5,31.625,32.3125,36.125,48.4375,46.0625,50.125
5227,21070610,2025-02-02 09:06:17,39.375,31.125,31.3125,32.5625,36.3125,48.0,45.4375,50.0625
5228,21070615,2025-02-02 09:06:47,38.8125,31.0625,31.25,32.625,36.5,48.25,45.6875,50.3125
5229,21070616,2025-02-02 09:07:17,39.5625,31.25,31.4375,33.0625,36.8125,48.3125,46.0625,49.9375
5230,21070617,2025-02-02 09:07:47,38.875,31.1875,31.75,32.5625,36.5,48.1875,45.875,50.0625
5231,21070618,2025-02-02 09:08:17,39.0,31.0,31.4375,32.6875,36.0625,48.375,45.4375,50.1875
5232,21070619,2025-02-02 09:08:47,38.5625,31.0,31.375,32.625,36.3125,48.3125,45.5,50.1875
5233,21070624,2025-02-02 09:09:17,39.0625,31.125,31.1875,32.625,36.625,48.0,1069.5,50.125
5234,21070629,2025-02-02 09:09:47,38.875,31.5,31.3125,32.8125,36.5625,48.0625,45.875,50.25
5235,21070630,2025-02-02 09:10:18,39.0625,31.0625,32.0,33.5,36.5,48.5625,45.4375,50.0
5236,21070631,2025-02-02 09:10:48,39.25,31.1875,31.5625,32.75,36.625,48.125,45.6875,50.5
5237,21070632,2025-02-02 09:11:18,39.3125,31.25,31.5625,32.625,36.625,48.125,45.5,50.4375
5238,21070637,2025-02-02 09:11:48,39.25,30.875,-1.0,33.0,36.5,48.1875,46.125,50.125
5239,21070638,2025-02-02 09:12:18,39.0625,31.4375,31.4375,-1.0,36.5625,47.9375,46.3125,49.875
5240,21070639,2025-02-02 09:12:48,39.125,31.125,31.4375,32.75,36.6875,47.9375,45.9375,49.9375
5241,21070640,2025-02-02 09:13:18,38.9375,31.75,31.1875,33.125,36.625,47.875,45.625,49.75
5242,21070641,2025-02-02 09:13:49,38.875,31.0625,31.625,33.125,36.5,48.1875,44.8125,50.5
5243,21070646,2025-02-02 09:14:19,39.125,31.125,30.9375,32.6875,36.625,47.5625,45.875,50.625
5244,21070651,2025-02-02 09:14:49,39.3125,31.25,31.3125,32.6875,36.4375,48.25,45.5,50.25
5245,21070652,2025-02-02 09:15:19,38.8125,31.0625,31.8125,32.375,-1.0,47.9375,45.75,50.375
5246,21070653,2025-02-02 09:15:49,39.4375,31.25,31.6875,32.6875,36.3125,48.0625,45.5,50.375
5247,21070654,2025-02-02 09:16:19,39.4375,31.0,31.0625,32.6875,36.375,48.125,45.625,50.8125
5248,21070659,2025-02-02 09:16:49,39.25,31.5625,31.3125,32.875,36.875,47.875,45.75,50.5625
5249,21070660,2025-02-02 09:17:19,39.0625,31.3125,31.375,32.625,36.5,48.375,45.875,50.625
5250,21070661,2025-02-02 09:17:50,39.4375,31.125,31.5,32.8125,36.5,48.25,45.75,50.1875
5251,21070662,2025-02-02 09:18:20,-1.0,31.4375,31.5625,32.5,36.6875,48.0,45.6875,50.0
5252,21070663,2025-02-02 09:18:50,39.3125,31.5625,31.4375,32.9375,36.5,47.625,45.6875,49.875
5253,21070668,2025-02-02 09:19:20,38.875,31.25,31.5625,32.875,36.375,47.5625,46.1875,49.8125
5254,21070673,2025-02-02 09:19:50,39.125,31.0625,95.375,33.25,36.6875,48.0625,45.375,50.0
5255,21070674,2025-02-02 09:20:20,38.875,30.875,31.5,32.4375,36.625,47.4375,45.875,50.3125
5256,21070675,2025-02-02 09:20:50,39.3125,31.9375,31.125,1056.6875,36.9375,47.75,45.6875,50.375
5257,21070676,2025-02-02 09:21:20,38.8125,31.125,31.375,32.3125,36.8125,47.5,-1.0,50.25
5258,21070681,2025-02-02 09:21:51,39.25,31.4375,31.0625,32.8125,36.6875,47.75,45.375,50.375
5259,21070682,2025-02-02 09:22:21,39.125,31.1875,31.5625,32.625,36.6875,47.375,45.5,49.75
5260,21070683,2025-02-02 09:22:51,39.3125,30.8125,31.125,32.4375,36.5,47.75,46.0625,50.125
5261,21070684,2025-02-02 09:23:21,39.5,31.0,31.1875,32.375,36.625,47.3125,45.4375,50.25
5262,21070685,2025-02-02 09:23:51,39.5625,31.375,31.5625,32.6875,37.0,47.375,45.6875,50.625
5263,21070690,2025-02-02 09:24:21,38.6875,31.6875,31.5625,32.625,36.375,47.5625,45.625,50.375
5264,21070695,2025-02-02 09:24:51,39.6875,31.3125,31.75,32.8125,37.1875,47.1875,45.625,50.6875
5265,21070696,2025-02-02 09:25:21,39.4375,31.125,31.8125,3280.0,37.1875,48.0,45.3125,50.0625
5266,21070697,2025-02-02 09:25:52,39.0625,30.9375,63.3125,32.9375,36.375,47.875,46.0625,50.375
5267,21070698,2025-02-02 09:26:22,39.625,31.5625,31.3125,32.6875,36.625,47.3125,45.6875,50.25
5268,21070703,2025-02-02 09:26:52,38.75,31.3125,31.1875,32.75,36.6875,47.875,45.6875,50.4375
5269,21070704,2025-02-02 09:27:22,39.0,31.5,31.25,32.5,36.5625,47.625,45.875,50.625
5270,21070705,2025-02-02 09:27:52,39.3125,30.875,31.5,32.25,36.8125,47.4375,45.75,50.4375
5271,21070706,2025-02-02 09:28:22,39.25,31.0,31.75,32.3125,36.6875,47.4375,46.0625,50.375
5272,21070707,2025-02-02 09:28:52,38.75,31.375,31.125,32.5,36.5,47.75,45.6875,50.4375
5273,21070712,2025-02-02 09:29:23,39.1875,31.5,31.3125,32.25,36.375,47.8125,45.75,50.125
5274,21070717,2025-02-02 09:29:53,39.0625,31.0625,31.75,33.0,36.5625,47.375,45.1875,50.3125
5275,21070718,2025-02-02 09:30:23,39.1875,31.125,31.4375,32.625,36.8125,47.6875,45.3125,50.625
5276,21070719,2025-02-02 09:30:53,39.125,31.25,31.4375,32.375,36.3125,48.0625,45.25,50.5625
5277,21070720,2025-02-02 09:31:23,39.375,31.4375,31.6875,32.625,36.5625,47.625,45.5625,50.5
5278,21070725,2025-02-02 09:31:53,39.25,31.0,31.3125,32.5,36.875,47.375,45.75,50.6875
5279,21070726,2025-02-02 09:32:23,39.25,31.5,31.5625,33.0625,36.25,47.625,45.875,50.5625
5280,21070727,2025-02-02 09:32:53,39.25,31.5,31.0,32.625,36.375,47.6875,45.625,50.5625
5281,21070729,2025-02-02 09:33:39,39.0,30.9375,31.5,33.125,36.75,47.6875,46.1875,50.125
5282,21070736,2025-02-02 09:34:10,39.625,31.1875,31.3125,32.25,36.25,47.5625,45.625,50.125
5283,21070738,2025-02-02 09:34:40,39.0625,31.3125,31.6875,32.8125,36.75,47.875,45.3125,50.5
5284,21070739,2025-02-02 09:35:10,39.0625,31.0625,31.5,32.375,36.75,47.625,45.5625,50.3125
5285,21070740,2025-02-02 09:35:40,39.125,31.1875,31.5625,32.75,36.9375,47.6875,45.8125,50.6875
5286,21070741,2025-02-02 09:36:10,39.375,31.5625,30.5625,33.3125,36.625,47.6875,45.625,50.75
5287,21070746,2025-02-02 09:36:40,39.1875,31.125,31.3125,32.875,36.6875,47.5,45.375,50.0625
5288,21070747,2025-02-02 09:37:11,39.375,31.0625,31.5,32.75,36.1875,47.375,45.5,50.0
5289,21070748,2025-02-02 09:37:41,39.125,31.1875,31.625,32.75,37.25,47.25,45.5625,49.875
5290,21070749,2025-02-02 09:38:11,39.0625,31.125,31.625,32.375,36.5625,47.6875,45.8125,50.0625
5291,21070754,2025-02-02 09:38:41,39.1875,30.6875,32.125,32.25,36.625,47.8125,45.75,50.1875
5292,21070759,2025-02-02 09:39:11,38.8125,31.25,31.25,32.8125,36.5625,47.75,45.4375,50.25
5293,21070760,2025-02-02 09:39:41,39.3125,31.4375,31.25,33.375,36.75,47.5625,45.9375,49.75
5294,21070761,2025-02-02 09:40:11,38.75,31.4375,31.4375,33.125,36.8125,47.8125,45.625,50.0625
5295,21070762,2025-02-02 09:40:41,38.5625,31.625,31.625,32.875,36.375,47.375,45.75,50.0625
5296,21070763,2025-02-02 09:41:12,39.125,31.625,31.5625,32.4375,37.0,47.625,45.75,49.9375
5297,21070768,2025-02-02 09:41:42,39.4375,31.0,31.375,32.75,36.6875,47.375,45.8125,49.875
5298,21070769,2025-02-02 09:42:12,39.25,31.0625,31.625,32.6875,36.625,47.75,45.8125,50.0625
5299,21070770,2025-02-02 09:42:42,39.75,31.375,31.25,32.625,36.5625,47.75,45.625,50.25
5300,21070771,2025-02-02 09:43:12,39.3125,31.375,31.375,32.5625,36.375,47.3125,46.0,49.875
5301,21070776,2025-02-02 09:43:42,38.625,31.25,31.125,32.5,36.625,47.375,45.625,50.0
5302,21070781,2025-02-02 09:44:12,39.4375,31.0,31.5,32.75,37.125,47.5,45.875,50.0625
5303,21070782,2025-02-02 09:44:42,39.125,31.3125,31.5625,32.875,36.625,47.75,45.5,50.3125
5304,21070783,2025-02-02 09:45:13,39.6875,31.0,31.125,32.625,36.6875,47.5,45.8125,50.375
5305,21070784,2025-02-02 09:45:43,38.875,31.0625,31.1875,33.125,36.4375,47.6875,45.75,50.375
5306,21070785,2025-02-02 09:46:13,39.1875,31.0,31.3125,32.6875,36.75,47.75,45.375,50.375
5307,21070790,2025-02-02 09:46:43,39.0,32.0,31.375,32.5,36.375,47.625,45.875,50.0625
5308,21070791,2025-02-02 09:47:13,39.0625,31.0625,31.5625,33.0625,36.8125,47.4375,45.9375,50.4375
5309,21070792,2025-02-02 09:47:43,39.0625,31.25,1264.0,32.5,36.625,47.875,45.4375,50.8125
5310,21070793,2025-02-02 09:48:13,39.1875,31.0,31.1875,32.5625,36.875,47.8125,45.3125,50.5625
5311,21070798,2025-02-02 09:48:44,39.25,31.25,31.8125,32.5,36.4375,47.3125,45.1875,49.875
5312,21070803,2025-02-02 09:49:14,38.6875,31.25,31.3125,32.6875,36.75,47.6875,45.625,50.3125
5313,21070804,2025-02-02 09:49:44,39.375,31.25,31.4375,32.6875,36.5625,47.5,46.3125,50.625
5314,21070805,2025-02-02 09:50:14,38.9375,31.1875,31.375,32.8125,1264.0,47.0625,45.8125,50.5
5315,21070806,2025-02-02 09:50:44,39.375,31.625,31.1875,33.0625,36.75,47.5,45.625,50.3125
5316,21070807,2025-02-02 09:51:14,39.375,31.0,31.1875,32.6875,36.4375,47.625,45.375,50.375
5317,21070812,2025-02-02 09:51:44,39.875,31.4375,31.375,33.0,37.0,47.5,45.9375,50.0
5318,21070813,2025-02-02 09:52:15,38.75,31.625,31.5625,32.625,36.625,48.1875,45.5625,50.75
5319,21070814,2025-02-02 09:52:45,39.25,31.25,31.375,32.875,37.0625,47.5,45.375,50.125
5320,21070815,2025-02-02 09:53:15,39.4375,31.5625,31.1875,32.75,37.0,47.25,45.5,50.25
5321,21070820,2025-02-02 09:53:45,39.0,31.1875,31.625,32.875,36.6875,48.0,44.875,50.25
5322,21070825,2025-02-02 09:54:15,38.875,31.25,32.25,32.375,36.375,47.6875,45.5,49.75
5323,21070826,2025-02-02 09:54:45,39.5,31.375,31.25,32.0,36.375,47.5,46.0625,50.1875
5324,21070827,2025-02-02 09:55:15,38.8125,31.125,31.375,33.0625,36.75,47.9375,46.0,50.0625
5325,21070828,2025-02-02 09:55:45,39.375,31.375,31.125,33.0,36.6875,47.9375,45.8125,49.8125
5326,21070829,2025-02-02 09:56:16,39.3125,30.875,31.125,32.3125,36.5,47.75,45.125,50.1875
5327,21070834,2025-02-02 09:56:46,-1.0,31.6875,31.25,32.875,36.875,47.5625,45.3125,50.0625
5328,21070835,2025-02-02 09:57:16,39.125,95.75,31.6875,32.3125,36.4375,48.0625,46.375,50.0625
5329,21070836,2025-02-02 09:57:46,39.25,31.4375,31.625,32.875,36.625,47.75,45.5625,50.1875
5330,21070837,2025-02-02 09:58:16,38.625,31.375,31.75,32.8125,36.75,48.0,45.625,50.4375
5331,21070842,2025-02-02 09:58:46,39.5,31.375,31.8125,32.875,36.75,47.9375,45.75,50.625
5332,21070847,2025-02-02 09:59:16,39.1875,1264.0,31.6875,32.5625,36.625,47.375,45.5625,50.4375
5333,21070848,2025-02-02 09:59:46,39.1875,31.3125,31.0,32.375,36.75,47.375,45.1875,50.25
5334,21070849,2025-02-02 10:00:17,39.0,31.25,31.6875,32.5625,36.3125,47.5,45.625,50.0625
5335,21070850,2025-02-02 10:00:47,-1.0,31.6875,31.5625,32.9375,36.875,47.8125,45.625,50.25
5336,21070851,2025-02-02 10:01:17,39.0625,31.1875,30.75,33.1875,36.625,47.3125,45.9375,50.125
5337,21070856,2025-02-02 10:01:47,39.0,31.3125,31.5,32.9375,36.5625,48.375,45.625,49.8125
5338,21070857,2025-02-02 10:02:17,39.25,31.1875,31.5,32.5625,37.0625,47.6875,45.6875,50.25
